no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests
2.0,0.0,0.0,3.0,1.0,0.0,0.0,102.57894736842105,2018.0,10.0,25.0,1.0,0.0,0.0,0.0,80.1,0.4305555555555556
2.0,0.0,0.0,2.0,0.0,0.0,1.0,102.57894736842105,2018.0,10.0,31.0,0.7453183520599251,0.0,0.0,0.0,132.3,0.4305555555555556
2.0,0.0,2.0,2.0,0.0,0.0,0.0,102.57894736842105,2018.0,9.0,3.0,0.7453183520599251,0.0,0.0,0.0,113.4,0.4305555555555556
1.0,0.0,0.0,1.0,0.0,0.023628048780487805,0.0,102.57894736842105,2018.0,10.0,30.0,0.7453183520599251,0.0,0.0,0.0,95.0,0.4305555555555556
2.0,0.0,0.0,3.0,0.0,0.0,0.0,102.57894736842105,2018.0,9.0,13.0,0.7453183520599251,0.0,0.0,0.0,95.0,0.4305555555555556
2.0,0.0,1.0,0.0,1.0,0.0,0.0,102.57894736842105,2018.0,8.0,27.0,0.7453183520599251,0.0,0.0,0.0,85.5,0.4305555555555556
2.0,0.0,0.0,2.0,0.0,1.0,1.0,102.57894736842105,2018.0,3.0,22.0,0.7453183520599251,0.0,0.0,0.0,116.0,0.4305555555555556
2.0,0.0,1.0,1.0,2.0,0.0,0.0,247.0,2018.0,6.0,6.0,0.0,1.0,1.0,0.0,115.0,0.4305555555555556
2.0,0.0,0.0,3.0,0.0,0.0,1.0,102.57894736842105,2018.0,5.0,6.0,1.0,0.0,0.0,0.0,114.3,0.4305555555555556
2.0,0.0,2.0,5.0,1.0,0.023628048780487805,2.0,102.57894736842105,2017.0,8.0,14.0,0.7453183520599251,0.0,0.0,0.0,85.29,0.4305555555555556
2.0,0.0,0.0,1.0,2.0,0.0,0.0,102.57894736842105,2018.0,8.0,5.0,0.7453183520599251,0.0,0.0,0.0,115.0,0.4305555555555556
2.0,0.0,0.0,3.0,2.0,0.0,0.0,102.57894736842105,2018.0,8.0,9.0,0.7453183520599251,0.0,0.0,0.0,123.25,0.4305555555555556
2.0,0.0,2.0,2.0,0.0,0.0,0.0,102.57894736842105,2018.0,8.0,28.0,1.0,0.0,0.0,0.0,90.95,0.4305555555555556
1.0,0.0,1.0,2.0,0.0,0.0,0.0,102.57894736842105,2018.0,9.0,11.0,0.7453183520599251,0.0,0.0,0.0,96.0,0.4305555555555556
2.0,0.0,0.0,4.0,0.0,0.0,1.0,102.57894736842105,2018.0,1.0,30.0,1.0,0.0,0.0,0.0,91.25,0.4305555555555556
3.0,0.0,0.0,3.0,0.0,0.0,1.0,102.57894736842105,2018.0,7.0,9.0,1.0,0.0,0.0,0.0,148.5,0.4305555555555556
2.0,0.0,0.0,4.0,0.0,0.0,0.0,102.57894736842105,2018.0,5.0,6.0,0.7453183520599251,0.0,0.0,0.0,75.0,0.0
1.0,0.0,2.0,0.0,0.0,0.0,0.0,102.57894736842105,2018.0,10.0,23.0,0.7453183520599251,0.0,0.0,0.0,90.0,0.4305555555555556
2.0,0.0,1.0,3.0,2.0,0.0,0.0,102.57894736842105,2018.0,5.0,10.0,0.7453183520599251,0.0,0.0,0.0,98.0,0.4305555555555556
1.0,0.0,0.0,1.0,2.0,0.0,0.0,102.57894736842105,2018.0,6.0,6.0,0.7453183520599251,0.0,0.0,0.0,90.0,0.4305555555555556
2.0,1.0,0.0,4.0,0.0,0.023628048780487805,1.0,102.57894736842105,2017.8550943396226,9.0,4.0,0.7453183520599251,0.0,0.0,0.0,119.16,0.4305555555555556
2.0,0.0,2.0,3.0,0.0,0.0,1.0,102.57894736842105,2017.8550943396226,5.0,31.0,0.7453183520599251,0.0,0.0,0.0,90.95,0.4305555555555556
1.0,0.0,2.0,5.0,0.0,0.0,0.0,102.57894736842105,2018.0,10.0,1.0,1.0,0.0,0.0,0.0,108.9,0.4305555555555556
2.0,0.0,2.0,2.0,0.0,0.0,2.0,102.57894736842105,2018.0,6.0,19.0,0.7453183520599251,0.0,0.0,0.0,109.83,1.0
2.0,0.0,2.0,5.0,0.0,0.0,0.0,102.57894736842105,2018.0,9.0,12.0,0.7453183520599251,0.0,0.0,0.0,129.6,0.4305555555555556
2.0,0.0,2.0,6.0,0.0,0.0,1.0,102.57894736842105,2018.0,5.0,1.0,0.7453183520599251,0.0,0.0,0.0,132.6,0.4305555555555556
1.0,2.0,0.0,1.0,0.0,0.0,1.0,238.0,2018.0,6.0,18.0,0.7453183520599251,0.0,0.0,0.0,178.2,0.4305555555555556
2.0,0.0,0.0,3.0,0.0,0.0,1.0,102.57894736842105,2018.0,8.0,23.0,1.0,0.0,0.0,0.0,121.8,0.4305555555555556
2.0,1.0,2.0,1.0,0.0,0.0,0.0,102.57894736842105,2018.0,7.0,25.0,0.7453183520599251,0.0,0.0,0.0,104.52364779874215,0.4305555555555556
3.0,0.0,0.0,4.0,0.0,0.0,0.0,102.57894736842105,2018.0,8.0,11.0,0.7453183520599251,0.0,0.0,0.0,86.36,0.4305555555555556
2.0,1.0,1.0,2.0,0.0,0.0,0.0,102.57894736842105,2018.0,12.0,30.0,0.7453183520599251,0.0,0.0,0.0,124.8,0.4305555555555556
2.0,0.0,2.0,1.0,1.0,0.0,0.0,102.57894736842105,2018.0,8.0,28.0,0.7453183520599251,0.0,0.0,0.0,75.0,0.4305555555555556
2.0,0.0,0.0,3.0,1.0,0.0,0.0,102.57894736842105,2018.0,8.0,9.0,0.7453183520599251,0.0,0.0,0.0,94.5,0.4305555555555556
2.0,0.0,2.0,3.0,2.0,0.0,0.0,102.57894736842105,2018.0,10.0,16.0,1.0,0.0,0.0,0.0,100.75,0.4305555555555556
2.0,0.0,1.0,1.0,0.0,0.0,0.0,102.57894736842105,2018.0,5.0,30.0,0.7453183520599251,0.0,0.0,0.0,89.75,0.4305555555555556
2.0,0.0,2.0,2.0,0.0,0.0,0.0,102.57894736842105,2018.0,4.0,22.0,0.7453183520599251,0.0,0.0,0.0,99.3,0.4305555555555556
2.0,0.0,0.0,2.0,2.0,0.0,0.0,102.57894736842105,2017.0,7.0,18.0,0.7453183520599251,0.0,0.0,0.0,94.5,0.4305555555555556
2.0,0.0,1.0,4.0,0.0,0.0,0.0,60.0,2018.0,9.0,12.0,0.7453183520599251,0.0,0.0,0.0,75.0,0.4305555555555556
2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2018.0,12.0,26.0,0.7453183520599251,0.0,0.0,0.0,149.0,0.4305555555555556
2.0,0.0,2.0,5.0,0.0,0.0,0.0,102.57894736842105,2017.8550943396226,8.0,13.0,1.0,0.0,0.0,0.0,76.5,0.4305555555555556
2.0,1.0,0.0,1.0,0.0,0.0,0.0,102.57894736842105,2018.0,3.0,24.0,1.0,0.0,0.0,0.0,159.0,0.4305555555555556
2.0,0.0,0.0,4.0,0.0,0.0,0.0,102.57894736842105,2017.0,11.0,1.0,0.0,0.0,0.0,0.0,88.8,0.4305555555555556
2.0,0.0,1.0,1.0,0.0,0.0,0.0,102.57894736842105,2018.0,8.0,19.0,0.7453183520599251,0.0,0.0,0.0,72.0,0.4305555555555556
2.0,0.0,0.0,0.0,0.0,0.0,5.0,102.57894736842105,2018.0,5.0,21.0,0.7453183520599251,0.0,0.0,0.0,0.0,0.4305555555555556
1.0,0.0,0.0,1.0,0.0,0.0,0.0,102.57894736842105,2018.0,2.0,19.0,2.0,1.0,0.0,1.0,66.0,0.4305555555555556
2.0,0.0,0.0,4.0,0.0,1.0,1.0,102.57894736842105,2018.0,4.0,26.0,0.7453183520599251,0.0,0.0,0.0,94.78,0.4305555555555556
2.0,0.0,2.0,3.0,1.0,0.0,0.0,102.57894736842105,2018.0,10.0,20.0,0.0,0.0,0.0,0.0,84.15,0.4305555555555556
2.0,0.0,1.0,1.0,0.0,0.0,0.0,102.57894736842105,2018.0,8.0,8.0,1.0,0.0,0.0,0.0,114.3,0.4305555555555556
2.0,0.0,2.0,2.0,0.0,0.0,1.0,102.57894736842105,2018.0,8.0,19.0,0.7453183520599251,0.0,0.0,0.0,122.4,0.4305555555555556
1.0,0.0,0.0,3.0,0.0,0.0,0.0,102.57894736842105,2018.0,9.0,6.0,0.0,0.0,0.0,0.0,112.0,0.4305555555555556
2.0,0.0,0.0,1.0,1.0,0.023628048780487805,0.0,102.57894736842105,2018.0,7.0,18.0,0.7453183520599251,0.0,0.0,0.0,89.25,0.4305555555555556
2.0,0.0,2.0,3.0,0.0,0.0,0.0,67.0,2017.8550943396226,4.0,1.0,0.7453183520599251,0.0,0.0,0.0,80.0,0.4305555555555556
2.0,0.0,1.0,2.0,0.0,0.0,0.0,102.57894736842105,2018.0,8.0,1.0,0.0,0.0,0.0,0.0,72.25,0.4305555555555556
2.0,0.0,0.0,2.0,0.0,1.0,2.0,102.57894736842105,2017.0,12.0,16.0,1.0,0.0,0.0,0.0,91.5,0.4305555555555556
2.0,0.0,0.0,2.0,1.0,0.0,0.0,102.57894736842105,2018.0,8.0,13.0,1.0,0.0,0.0,0.0,94.5,0.4305555555555556
1.0,0.0,1.0,0.0,0.0,0.0,4.0,102.57894736842105,2018.0,5.0,16.0,0.7453183520599251,0.0,0.0,0.0,197.0,0.4305555555555556
2.0,0.0,0.0,1.0,0.0,0.0,2.0,102.57894736842105,2018.0,6.0,11.0,0.7453183520599251,0.0,0.0,0.0,127.6,0.4305555555555556
2.0,0.0,0.0,1.0,0.0,0.0,0.0,102.57894736842105,2017.0,10.0,9.0,0.7453183520599251,0.0,0.0,0.0,104.52364779874215,0.4305555555555556
2.0,0.0,2.0,1.0,1.0,0.0,0.0,102.57894736842105,2018.0,3.0,13.0,0.7453183520599251,0.0,0.0,0.0,63.75,0.0
1.0,0.0,2.0,2.0,2.0,0.0,0.0,102.57894736842105,2017.0,9.0,18.0,0.0,0.0,0.0,0.0,83.0,0.4305555555555556
2.0,0.0,2.0,3.0,1.0,0.023628048780487805,0.0,102.57894736842105,2017.8550943396226,9.0,2.0,1.0,0.0,0.0,0.0,97.75,0.4305555555555556
2.0,0.0,1.0,2.0,0.0,0.0,0.0,102.57894736842105,2018.0,12.0,30.0,0.7453183520599251,0.0,0.0,0.0,104.52364779874215,0.4305555555555556
1.0,0.0,0.0,2.0,0.0,0.0,0.0,102.57894736842105,2017.0,9.0,4.0,0.0,0.0,0.0,0.0,80.5,0.4305555555555556
3.0,0.0,0.0,1.0,0.0,0.0,0.0,102.57894736842105,2018.0,5.0,7.0,0.7453183520599251,0.0,0.0,0.0,159.3,0.4305555555555556
2.0,1.0,2.0,3.0,0.0,0.0,1.0,66.0,2018.0,9.0,19.0,0.7453183520599251,0.0,0.0,0.0,149.4,0.4305555555555556
2.0,0.0,1.0,2.0,0.0,0.0,0.0,102.57894736842105,2018.0,11.0,4.0,0.7453183520599251,0.0,0.0,0.0,89.0,0.4305555555555556
2.0,0.0,2.0,3.0,0.0,0.0,0.0,102.57894736842105,2018.0,8.0,27.0,0.7453183520599251,0.0,0.0,0.0,90.95,0.4305555555555556
1.0,0.0,2.0,3.0,0.0,0.0,0.0,102.57894736842105,2018.0,6.0,5.0,0.7453183520599251,0.0,0.0,0.0,110.0,0.4305555555555556
2.0,0.0,0.0,2.0,2.0,0.0,0.0,105.0,2018.0,4.0,12.0,0.7453183520599251,0.0,0.0,0.0,110.0,0.4305555555555556
2.0,0.0,1.0,5.0,0.0,0.0,0.0,102.57894736842105,2018.0,7.0,15.0,0.7453183520599251,0.0,0.0,0.0,76.5,0.4305555555555556
2.0,0.0,1.0,1.0,0.0,0.0,5.0,102.57894736842105,2018.0,7.0,7.0,0.7453183520599251,0.0,0.0,0.0,191.0,0.4305555555555556
2.0,0.0,1.0,3.0,0.0,0.0,0.0,102.57894736842105,2018.0,9.0,29.0,0.7453183520599251,0.0,0.0,0.0,95.0,0.4305555555555556
2.0,0.0,2.0,2.0,0.0,0.0,0.0,102.57894736842105,2018.0,7.0,21.0,0.7453183520599251,0.028901734104046242,0.0,0.0,93.08,0.4305555555555556
2.0,0.0,0.0,3.0,0.0,0.0,0.0,102.57894736842105,2018.0,4.0,23.0,0.7453183520599251,0.0,0.0,0.0,106.2,0.4305555555555556
2.0,0.0,0.0,5.0,0.0,0.0,1.0,102.57894736842105,2018.0,5.0,18.0,0.7453183520599251,0.0,0.0,0.0,104.52364779874215,0.4305555555555556
2.0,0.0,1.0,2.0,0.0,0.0,0.0,107.0,2018.0,4.0,11.0,1.0,0.0,0.0,0.0,102.3,0.4305555555555556
2.0,0.0,2.0,6.0,2.0,0.0,0.0,102.57894736842105,2018.0,5.0,21.0,1.0,0.0,0.0,0.0,141.0,0.4305555555555556
2.0,0.0,0.0,1.0,0.0,0.0,0.0,18.0,2018.0,9.0,23.0,0.7453183520599251,0.0,0.0,0.0,65.0,0.4305555555555556
1.0,0.0,1.0,1.0,0.0,0.0,0.0,102.57894736842105,2017.0,10.0,10.0,0.7453183520599251,0.0,0.0,0.0,70.0,0.4305555555555556
2.0,0.0,1.0,2.0,1.0,0.0,0.0,102.57894736842105,2018.0,7.0,18.0,0.7453183520599251,0.0,0.0,0.0,88.5,0.4305555555555556
2.0,2.0,1.0,0.0,0.0,0.0,5.0,102.57894736842105,2018.0,7.0,11.0,0.7453183520599251,0.028901734104046242,0.0,0.0,296.0,0.4305555555555556
2.0,1.0,1.0,1.0,2.0,0.0,0.0,102.57894736842105,2018.0,8.0,17.0,0.7453183520599251,0.0,0.0,0.0,164.25,0.4305555555555556
2.0,0.0,1.0,0.0,0.0,0.0,0.0,102.57894736842105,2017.0,8.0,21.0,1.0,0.0,0.0,0.0,76.5,0.4305555555555556
1.0,0.0,2.0,0.0,0.0,0.0,0.0,102.57894736842105,2018.0,2.0,28.0,0.7453183520599251,0.0,0.0,0.0,61.0,0.4305555555555556
2.0,0.0,0.0,3.0,0.0,0.0,0.0,102.57894736842105,2018.0,10.0,19.0,0.7453183520599251,0.0,0.0,0.0,200.0,0.4305555555555556
2.0,0.0,1.0,1.0,0.0,0.0,0.0,102.57894736842105,2018.0,1.0,25.0,2.0,0.0,0.0,0.0,104.52364779874215,0.4305555555555556
2.0,0.0,1.0,2.0,0.0,0.0,0.0,102.57894736842105,2018.0,9.0,3.0,0.7453183520599251,0.0,0.0,0.0,100.3,0.4305555555555556
1.0,0.0,0.0,2.0,0.0,0.0,0.0,102.57894736842105,2017.0,10.0,14.0,0.7453183520599251,0.0,0.0,0.0,90.0,0.4305555555555556
2.0,0.0,1.0,2.0,0.0,0.0,1.0,102.57894736842105,2017.8550943396226,4.0,1.0,0.7453183520599251,0.0,0.0,0.0,109.8,0.4305555555555556
2.0,0.0,0.0,3.0,0.0,0.0,0.0,102.57894736842105,2018.0,1.0,14.0,0.7453183520599251,0.0,0.0,0.0,52.0,0.4305555555555556
2.0,0.0,0.0,4.0,0.0,0.0,1.0,102.57894736842105,2018.0,5.0,23.0,1.0,0.0,0.0,0.0,132.6,0.4305555555555556
2.0,0.0,2.0,5.0,1.0,0.0,0.0,102.57894736842105,2018.0,11.0,20.0,1.0,0.0,0.0,0.0,79.2,0.4305555555555556
2.0,0.0,0.0,3.0,0.0,0.0,0.0,102.57894736842105,2018.0,5.0,5.0,0.7453183520599251,0.0,0.0,0.0,114.3,0.4305555555555556
2.0,0.0,1.0,3.0,0.0,0.0,0.0,102.57894736842105,2017.0,9.0,23.0,0.7453183520599251,0.0,0.0,0.0,224.67,0.4305555555555556
2.0,0.0,1.0,3.0,0.0,0.0,0.0,49.0,2018.0,10.0,30.0,0.7453183520599251,0.0,0.0,0.0,85.5,0.4305555555555556
2.0,0.0,2.0,2.0,1.0,0.0,0.0,102.57894736842105,2018.0,9.0,8.0,0.7453183520599251,0.0,0.0,0.0,113.4,0.4305555555555556
1.0,0.0,1.0,1.0,1.0,0.0,0.0,102.57894736842105,2018.0,11.0,19.0,0.7453183520599251,0.0,0.0,0.0,104.52364779874215,0.4305555555555556
1.0,0.0,2.0,1.0,2.0,0.0,0.0,102.57894736842105,2017.0,8.0,1.0,0.7453183520599251,0.0,0.0,0.0,72.5,0.4305555555555556
2.0,2.0,0.0,2.0,0.0,0.0,3.0,102.57894736842105,2018.0,5.0,26.0,0.7453183520599251,0.0,0.0,0.0,176.0,0.4305555555555556
1.0,0.0,1.0,2.0,0.0,0.0,0.0,102.57894736842105,2018.0,11.0,1.0,0.7453183520599251,0.0,0.0,0.0,110.0,0.4305555555555556
2.0,0.0,0.0,2.0,0.0,0.0,0.0,102.57894736842105,2018.0,12.0,9.0,0.0,0.0,0.0,0.0,65.0,0.4305555555555556
2.0,0.0,1.0,5.0,0.0,0.0,0.0,102.57894736842105,2017.0,8.0,5.0,0.7453183520599251,0.0,0.0,0.0,76.5,0.4305555555555556
1.0,0.0,0.0,1.0,0.0,0.0,0.0,102.57894736842105,2017.0,12.0,31.0,2.0,0.0,0.0,0.0,65.0,0.4305555555555556
2.0,0.0,1.0,5.0,0.0,0.0,0.0,102.57894736842105,2018.0,10.0,5.0,1.0,0.0,0.0,0.0,90.0,0.4305555555555556
2.0,0.0,0.0,4.0,0.0,0.0,0.0,102.57894736842105,2018.0,2.0,3.0,0.7453183520599251,0.0,0.0,0.0,77.18,0.4305555555555556
2.0,0.0,1.0,3.0,0.0,0.0,1.0,102.57894736842105,2017.8550943396226,12.0,1.0,0.0,0.0,0.0,0.0,86.7,0.4305555555555556
2.0,0.0,2.0,3.0,0.0,0.0,0.0,102.57894736842105,2018.0,7.0,8.0,0.7453183520599251,0.0,0.0,0.0,96.05,0.4305555555555556
2.0,0.0,0.0,3.0,0.0,0.023628048780487805,1.0,102.57894736842105,2017.8550943396226,12.0,8.0,0.7453183520599251,0.0,0.0,0.0,83.61,0.4305555555555556
2.0,0.0,0.0,2.0,0.0,0.0,0.0,102.57894736842105,2017.0,8.0,14.0,0.0,0.0,0.0,0.0,108.0,0.4305555555555556
2.0,0.0,2.0,2.0,0.0,0.0,0.0,102.57894736842105,2018.0,10.0,27.0,0.7453183520599251,0.0,0.0,0.0,108.9,0.4305555555555556
2.0,0.0,0.0,1.0,0.0,0.023628048780487805,0.0,102.57894736842105,2018.0,10.0,6.0,0.7453183520599251,0.0,0.0,0.0,118.8,0.4305555555555556
3.0,0.0,2.0,2.0,0.0,0.0,1.0,102.57894736842105,2018.0,12.0,20.0,0.7453183520599251,0.0,0.0,0.0,140.0,0.4305555555555556
2.0,0.0,0.0,1.0,0.0,0.0,0.0,102.57894736842105,2017.8550943396226,12.0,11.0,0.7453183520599251,0.0,0.0,0.0,75.0,0.4305555555555556
2.0,0.0,1.0,1.0,0.0,0.023628048780487805,2.0,102.57894736842105,2018.0,7.0,27.0,0.7453183520599251,0.0,0.0,0.0,104.52364779874215,0.4305555555555556
2.0,1.0,2.0,2.0,0.0,0.0,0.0,102.57894736842105,2018.0,12.0,25.0,1.0,0.0,0.0,0.0,130.0,0.4305555555555556
1.0,1.0,0.0,2.0,0.0,0.0,0.0,102.57894736842105,2018.0,7.0,1.0,0.7453183520599251,0.0,0.0,0.0,112.5,0.4305555555555556
2.0,1.0,0.0,1.0,0.0,0.0,0.0,102.57894736842105,2017.0,12.0,31.0,0.7453183520599251,0.0,0.0,0.0,137.0,0.4305555555555556
0.0,2.0,0.0,4.0,0.0,0.0,2.0,102.57894736842105,2018.0,3.0,9.0,0.7453183520599251,0.0,0.0,0.0,9.0,0.4305555555555556
2.0,1.0,1.0,3.0,1.0,0.0,0.0,32.0,2018.0,8.0,29.0,0.7453183520599251,0.0,0.0,0.0,101.03,0.4305555555555556
2.0,0.0,2.0,0.0,0.0,0.0,0.0,102.57894736842105,2018.0,10.0,16.0,0.7453183520599251,0.0,0.0,0.0,110.0,0.4305555555555556
1.0,0.0,0.0,5.0,0.0,0.0,1.0,102.57894736842105,2018.0,3.0,1.0,0.7453183520599251,0.0,0.0,0.0,55.0,1.0
2.0,0.0,0.0,2.0,0.0,0.0,0.0,102.57894736842105,2017.8550943396226,11.0,18.0,0.7453183520599251,0.0,0.0,0.0,75.0,0.4305555555555556
2.0,0.0,0.0,2.0,0.0,0.0,0.0,102.57894736842105,2017.0,10.0,16.0,0.0,0.0,0.0,0.0,109.0,0.4305555555555556
2.0,1.0,2.0,1.0,0.0,0.0,0.0,102.57894736842105,2018.0,7.0,14.0,0.7453183520599251,0.0,0.0,0.0,112.5,0.4305555555555556
2.0,0.0,2.0,1.0,2.0,0.023628048780487805,0.0,102.57894736842105,2018.0,1.0,2.0,1.0,0.0,0.0,0.0,101.0,0.4305555555555556
2.0,0.0,1.0,4.0,2.0,0.0,1.0,102.57894736842105,2018.0,11.0,21.0,0.7453183520599251,0.0,0.0,0.0,115.6,0.4305555555555556
2.0,0.0,1.0,2.0,0.0,0.0,0.0,102.57894736842105,2018.0,6.0,3.0,0.7453183520599251,0.0,0.0,0.0,132.0,0.4305555555555556
