a1cx,a1cy,b2x,b2y,a2pop,a3pop,temp,mxql
-0.12046,-0.324258,0.499364,0.098802,6.6335632,3.3265921999999994,0.458097,7.0
-0.006399,0.247649,-0.283339,-0.309563,4.149310399999999,1.047517,0.325079,5.0
-0.261367,0.231697,-0.15818,0.054146,2.601218,1.3271320000000002,0.532813,7.0
0.375967,-0.010413,0.370847,0.279663,3.3415058,2.4369940000000003,0.711081,7.0
0.024171,0.177334,0.109395,0.040134,3.8239864,3.3776372,0.696479,8.0
0.201431,0.198087,0.391128,-0.467917,2.0773204,1.558606,0.828787,5.0
-0.423164,-0.457446,0.142786,-0.414484,3.4385474,5.6764324,0.679601,6.0
0.326053,-0.448419,0.309145,-0.498487,2.5218714,1.5700049999999999,0.674398,7.0
-0.209755,0.328768,-0.469551,0.013734,1.7147348,3.9306145999999997,0.439831,8.0
-0.251987,0.273979,-0.211185,0.280826,1.1003428,2.8000665999999996,0.381064,6.0
-0.429497,0.392733,-0.365616,-0.438114,4.891564,1.5413653999999999,0.207536,5.0
0.358625,0.367545,-0.141876,0.360356,3.140279,3.4230564,0.501285,6.0
0.226788,0.040194,0.321913,-0.011792,3.5231002000000005,7.656922399999999,0.568059,6.0
-0.255292,0.308003,0.326733,0.101106,1.552108,4.2906846000000005,0.875241,8.0
-0.262842,0.271326,0.366621,0.248257,3.3767322,2.1024054,0.367467,6.0
-0.374654,0.436225,0.045568,-0.338968,3.507027,1.9293796,0.69935,7.0
-0.408483,0.084014,0.46225,-0.181671,2.7944033999999993,3.1261529999999995,0.423209,5.0
0.024272,0.25068,-0.224939,-0.470376,4.0502986,1.4632892,0.56068,5.0
-0.425492,-0.254137,-0.136251,-0.159215,0.756118,4.9406658,0.792363,8.0
0.486047,-0.104824,-0.420036,-0.011549,2.5789116,2.8388686,0.560116,5.0
-0.020146,-0.468872,0.10843,0.292261,2.9382372,1.921903,0.455125,8.0
0.32005,0.390433,0.201554,-0.04887,3.4573504,1.376002,0.608506,7.0
0.465963,-0.368907,-0.019219,-0.003136,2.0028403999999997,0.833891,0.790828,8.0
0.314667,-0.411825,0.314604,0.299926,2.4316522,3.2230171999999997,0.195343,6.0
-0.191323,-0.213825,-0.133005,0.150712,1.7741675999999997,4.2348728,0.531598,6.0
0.456942,-0.008988,0.079639,0.306361,3.6213632,2.3031382,0.17714,5.0
0.356005,-0.258216,0.378685,-0.00531,2.8294360000000003,2.8911740000000004,0.567554,8.0
0.430864,-0.334945,0.290719,0.451659,3.0733942,1.5339606,0.674529,7.0
-0.384215,-0.355432,-0.230751,0.09298,6.696036,4.570178799999999,0.360435,8.0
-0.239449,0.231512,-0.244944,-0.240346,3.3425152000000002,1.652386,0.466652,5.0
0.39579,0.105736,0.210495,0.314253,4.2326464,3.4293008,0.417965,8.0
-0.24426,-0.298263,-0.078053,0.490792,2.7846745999999998,2.6337125999999995,0.686138,5.0
-0.434346,0.421692,-0.015247,-0.225136,1.342491,1.4737377999999999,0.853179,7.0
-0.25405,0.333452,0.010429,0.08186,3.1358594,2.821761,0.464453,8.0
-0.412644,0.054628,-0.339779,0.297336,5.0159016,2.3974034,0.666621,5.0
0.089593,0.081571,0.301595,0.177556,4.580106,6.5877448,0.576393,6.0
0.435874,0.046313,0.282888,-0.116945,7.377695,3.5320898,0.929891,8.0
-0.473766,-0.041538,-0.035766,0.356288,1.8967527999999998,1.7119551999999998,0.682811,6.0
0.039718,0.466599,-0.465919,0.271481,7.046598,1.648751,0.644273,7.0
0.077887,0.251378,-0.47145,-0.328331,2.9030918,0.347927,0.827211,6.0
0.2541,0.382598,0.087953,0.066367,2.5837896000000002,1.5308642000000001,0.512923,5.0
0.059337,0.491301,0.082345,-0.327613,3.2012775999999996,1.4849296,0.577476,5.0
-0.162537,-0.393273,-0.425398,-0.493604,2.2836676000000002,4.4332568,0.611886,6.0
0.074668,-0.043928,-0.03868,-0.350475,3.589401,1.8221513999999999,0.305894,5.0
0.407204,0.260663,0.015475,-0.288398,4.6199226,1.5814895999999998,0.747866,5.0
0.47974,-0.124476,0.232611,-0.242198,5.026892,3.5320898,0.538399,8.0
0.419404,0.377884,0.122185,0.055387,4.7202096,2.6883003999999997,0.869455,5.0
0.179677,0.079714,0.254095,-0.344391,4.0520002,4.241287000000001,0.814668,8.0
0.280515,0.296461,-0.283124,-0.071254,1.9919894,0.8329046,0.667159,7.0
-0.197845,0.458263,0.354167,0.125086,3.4406149999999998,1.7227003999999997,0.675561,5.0
-0.256209,0.47255,0.366932,0.161461,2.7808851999999997,2.054683,0.337951,7.0
0.404001,-0.097842,-0.142455,-0.202922,0.470872,5.379963,0.862053,8.0
0.091265,0.023804,0.093778,0.099608,5.263483,3.2230171999999997,0.196523,6.0
-0.125287,-0.001791,0.164365,0.301031,3.800545,0.8874295999999999,0.547571,5.0
0.490223,0.425247,-0.124017,-0.106566,1.822914,2.2571098,0.662668,7.0
-0.247676,0.158311,-0.423019,0.315337,0.56383,3.8310305999999996,0.659815,6.0
-0.353169,0.237844,0.322124,-0.48498,4.155681,2.445199,0.476178,7.0
0.210065,0.409432,0.477375,-0.060564,1.9843712000000004,1.558606,0.513688,5.0
0.459319,0.355084,0.022606,-0.449252,0.062029,3.7881998,0.506411,8.0
-0.280407,-0.084538,0.240966,0.009808,1.4026796000000001,2.5382124,0.542295,6.0
-0.253039,-0.229397,0.091304,0.12396,2.9694225999999997,2.756596,0.825488,8.0
0.282691,0.191966,-0.346986,-0.207711,4.5713568,1.1085376000000002,0.525292,5.0
0.169966,-0.433357,0.229256,-0.371785,2.2353448,4.0657014,0.747813,6.0
0.341132,0.432752,0.327339,0.24555,3.7693326,4.241287,0.558985,8.0
0.457603,-0.057962,0.387406,-0.328829,1.7043007999999997,1.570005,0.635247,7.0
0.240966,-0.036532,0.046342,-0.418515,1.734047,1.5836261999999999,0.391237,7.0
-0.230775,-0.018521,-0.108123,0.225566,4.0994384,1.7737486,0.795848,7.0
0.204663,-0.028603,-0.00073,-0.389697,2.0825434,0.9507747999999999,0.766676,7.0
-0.371257,-0.010152,-0.376758,0.073987,0.591968,4.635343799999999,0.894435,8.0
0.1884,0.152577,-0.277559,-0.094175,4.7856612,4.5516558,0.321669,8.0
-0.160837,0.33238,-0.475002,-0.1452,2.3790991999999997,1.6614812,0.580727,6.0
-0.023284,-0.236489,0.093459,0.11899,2.014116,2.1655901999999996,0.694431,5.0
0.091424,0.085882,0.311914,0.058928,2.0650646000000004,2.2020405999999997,0.482442,5.0
0.394349,-0.470027,0.438649,0.160275,1.6047366,7.111909399999999,0.648764,6.0
-0.31894,-0.351635,-0.205317,-0.01527,3.6119886,3.708795,0.886245,8.0
0.029984,-0.055857,0.153082,0.186744,3.6391745999999996,2.353906,0.683395,7.0
-0.011761,0.209771,-0.194815,0.106596,2.4003734000000003,1.4773676,0.343596,7.0
0.347981,-0.098734,0.159406,-0.18405,3.41763,2.165498,0.932115,5.0
0.007765,-0.264341,0.377034,0.049756,9.130949,3.6070494,0.154136,7.0
-0.360656,-0.14328,-0.240323,-0.336603,3.2964621999999997,1.4141964,0.300747,5.0
-0.460703,0.346019,-0.443363,0.224551,4.6703486,1.7539687999999998,0.656848,5.0
-0.348401,-0.043795,0.475329,0.490886,2.9111092,2.166823,0.779946,5.0
0.338186,-0.412278,0.497805,0.262191,1.6047366,3.2617276000000004,0.443464,6.0
-0.401177,0.412381,0.23817,-0.299914,4.2652328,2.499069,0.430621,6.0
0.009355,0.369342,-0.474083,0.066142,2.385489,1.2542862,0.902379,5.0
-0.299777,-0.253117,-0.018398,-0.093459,3.9113236000000002,4.5875654,0.346502,6.0
-0.169541,0.455752,0.426765,0.369067,0.275442,4.2906846000000005,0.88872,8.0
-0.404961,0.23999,0.46755,-0.004078,0.785651,4.2906846000000005,0.638943,8.0
-0.370532,-0.300685,0.271657,0.253912,4.7715499999999995,3.5784009999999995,0.319214,5.0
0.148608,0.12675,-0.018812,0.34515,2.0522216,3.1002180000000004,0.425291,7.0
-0.112248,-0.34344,-0.087593,-0.191263,1.4411612000000003,2.2091156,0.205555,7.0
0.420719,-0.004974,-0.287905,-0.307282,0.177518,5.379963,0.653163,8.0
0.059179,-0.236539,0.351839,0.393123,1.631572,3.0927926,0.343613,8.0
-0.159605,-0.011388,-0.133944,-0.381529,4.9271928,4.874655199999999,0.226118,6.0
-0.496888,-0.473579,0.433997,-0.186754,3.3686930000000004,2.8714427999999996,0.262979,8.0
-0.265042,-0.478563,0.178418,-0.006052,12.864235,5.5856426,0.166354,6.0
-0.368071,0.296628,0.058783,-0.151433,3.6264288000000002,3.5342917999999997,0.813291,8.0
0.337793,-0.436898,-0.431575,0.275975,2.2699404,5.497734999999999,0.344062,6.0
-0.394115,0.252334,-0.415386,-0.153035,1.5268754000000002,2.1813868,0.808598,6.0
-0.251831,-0.036996,0.02744,-0.376428,5.1642962,2.5465356,0.459993,6.0
-0.27524,-0.039012,0.424782,0.157418,1.5264137999999998,1.8814304,0.658354,6.0
0.027555,0.310973,-0.087905,0.442677,2.3710122,3.7739599999999998,0.580604,8.0
0.045473,-0.133158,-0.106212,-0.154425,3.0043046,5.891840800000001,0.635768,6.0
0.224852,0.243707,-0.033092,-0.2795,4.524602400000001,4.344076,0.825362,8.0
-0.363787,-0.378061,-0.398426,-0.057126,1.6594768000000002,1.5879024,0.407287,5.0
-0.469025,0.087731,-0.065941,0.023872,0.204225,5.2498651999999995,0.319625,6.0
0.161851,0.022178,-0.467359,-0.429354,1.9294240000000002,1.0680986000000001,0.732954,5.0
-0.456532,-0.206571,0.068992,0.195812,7.602242,2.9087982,0.834969,7.0
0.262838,-0.108843,-0.32813,-0.359292,1.9320282,3.5829630000000003,0.84188,8.0
0.439779,0.364688,0.164205,-0.136314,2.3892674,7.408932999999999,0.831437,6.0
0.201415,-0.479985,-0.245833,0.128181,1.946489,2.2085252,0.643297,7.0
-0.327541,-0.093924,-0.440797,-0.298334,1.4400006,4.7526676,0.738098,6.0
0.154593,-0.33902,0.426167,-0.473854,0.345702,3.9454262,0.470976,6.0
0.104809,-0.465061,0.20899,0.075308,2.4584165999999996,1.921903,0.641198,8.0
-0.069136,0.449205,-0.473746,-0.045408,4.028094,1.3653068000000002,0.74255,5.0
-0.416299,-0.207968,0.154615,0.052299,3.6099295999999996,2.8714427999999996,0.704707,8.0
-0.223017,-0.236256,-0.22894,-0.251449,4.315703999999999,2.672908,0.878649,8.0
0.129408,0.036932,0.163918,0.314637,1.9134746,3.134436,0.879354,7.0
-0.11484,0.423095,-0.061175,-0.371374,3.8884231999999996,2.4252374000000003,0.708513,5.0
0.480332,-0.448891,0.032287,-0.002009,1.3098634,2.6783348,0.807933,6.0
0.260431,-0.46618,-0.399427,0.131758,1.163721,4.1820710000000005,0.576009,8.0
-0.104287,0.24338,0.117711,0.219709,2.342666,2.8217609999999995,0.565456,8.0
-0.048456,0.431457,0.38196,0.408277,6.855593,4.2906846000000005,0.906154,8.0
0.309495,0.1648,0.303306,-0.106752,1.901381,2.3356345999999997,0.86895,5.0
0.392891,0.304165,0.463768,0.284009,0.222627,5.8556028,0.933838,6.0
0.09964,-0.324632,-0.490212,0.301979,2.7108748,3.3324087999999996,0.637045,8.0
-0.385742,0.042536,0.261864,-0.435837,4.002976599999999,5.991434,0.74263,6.0
0.303545,-0.420476,0.463772,-0.073449,3.881285,2.1655901999999996,0.633183,5.0
0.449671,0.445094,-0.491347,-0.302928,1.6698922,0.92119,0.596644,7.0
0.40355,-0.377784,0.432727,-0.381977,2.477776,2.289039,0.670072,7.0
0.238386,0.42313,0.031209,0.445613,4.4055706,3.7739599999999998,0.723325,8.0
0.49361,0.21931,0.036416,0.315738,1.832862,3.029216,0.622718,7.0
0.071748,-0.090628,-0.130463,-0.2136,1.220947,5.804315600000001,0.300945,8.0
-0.360428,-0.321895,0.416424,0.126033,3.3452656,2.5543743999999995,0.779144,5.0
0.306643,0.428216,0.095388,-0.236754,0.55679,3.7881998,0.504334,8.0
-0.266453,0.075021,0.484931,0.452752,3.6269080000000002,2.5192728,0.778231,7.0
0.030189,0.387126,-0.34221,-0.498073,2.9030918,2.2306586,0.880628,6.0
0.246472,-0.271607,0.257065,-0.081791,3.9376504,3.9317812000000005,0.45358,8.0
0.241052,0.376535,-0.478698,-0.462272,3.110404,5.6187358000000005,0.726911,6.0
0.010642,0.068471,0.202847,-0.26183,3.0959187999999997,1.8164256,0.854518,7.0
-0.399834,0.035818,0.364751,0.038923,1.8268048000000001,4.626865,0.648929,8.0
-0.003769,-0.448186,0.293141,0.016526,4.518389000000001,2.5991142,0.660595,5.0
0.196591,0.393107,0.463079,-0.49902,2.049957,1.41022,0.797214,7.0
0.04697,-0.369315,0.405485,-0.290547,2.6549032,4.690376,0.430544,8.0
0.498521,-0.137201,0.091599,0.01998,5.798753,6.183767,0.852558,5.0
-0.169642,-0.034544,0.397818,-0.242269,2.8213749999999997,2.0068976,0.691447,5.0
-0.212402,0.366928,0.083517,-0.476187,7.137365,2.499069,0.375932,6.0
0.060566,0.265863,0.129133,-0.011424,13.153187,4.5467946,0.743712,8.0
-0.373043,0.301382,-0.344121,-0.487389,0.601947,1.4141964,0.492779,5.0
-0.421897,-0.214932,-0.488397,-0.176651,1.7897932,1.7365021999999999,0.569015,7.0
-0.307761,-0.217666,-0.067441,0.108404,0.986284,1.8049498,0.379007,5.0
0.323716,-0.241968,0.166221,0.303851,4.045254,4.960932,0.493753,7.0
-0.254145,0.36308,0.022811,-0.454303,1.2246162,5.1026708,0.301206,8.0
-0.464788,0.428456,0.123579,0.288661,2.797503,1.5692616000000001,0.49278,5.0
-0.217786,-0.013722,0.244478,0.208499,4.73547,2.9702942,0.722305,7.0
0.437446,-0.389326,0.492301,0.094795,2.978634,3.119795,0.575893,8.0
0.023063,-0.255575,0.228672,0.040785,4.4847394000000005,2.1761,0.124296,6.0
0.449274,-0.194195,0.042411,0.367754,2.8243504,2.7291689999999997,0.447315,8.0
-0.329642,0.450548,0.470174,0.008256,5.215492,1.5692616000000001,0.629859,5.0
-0.070404,0.244617,0.1723,0.143264,3.7781366000000007,2.821761,0.380123,8.0
0.01862,0.25995,-0.034055,-0.201218,3.9490421999999996,2.110262,0.408327,5.0
-0.177747,0.109048,0.057278,-0.055863,1.917044,2.3498392000000003,0.883803,6.0
0.040674,0.36516,0.374867,-0.340939,8.889838,2.2571097999999994,0.469415,7.0
0.30682,0.480463,-0.045822,0.113497,4.890696,4.463106600000001,0.743526,8.0
0.200573,0.233849,-0.454167,-0.427823,3.7179184,3.6134443999999997,0.656655,8.0
0.155209,0.39866,-0.397454,0.450511,6.023662399999999,2.2639577999999996,0.538128,5.0
0.437039,-0.084121,-0.103134,0.168054,5.8614842,0.396586,0.51351,5.0
-0.400509,0.364435,-0.353445,0.161846,3.35826,2.0166373999999996,0.729286,6.0
0.408159,0.17905,-0.387399,-0.006454,3.4389186,2.414849,0.404577,5.0
-0.442954,0.384916,0.189555,-0.414176,2.6423634,5.1026708,0.780426,8.0
-0.406594,-0.328846,0.182097,0.391202,3.5762304,3.2435041999999994,0.524967,7.0
-0.334025,0.205035,-0.374781,0.378621,5.1708394,2.3974034,0.636638,5.0
-0.001944,0.140254,0.336489,-0.037647,2.698187,0.8343558,0.516695,5.0
-0.188223,0.214956,-0.095292,-0.05645,4.0172,1.7539687999999998,0.62923,5.0
-0.193855,0.411271,-0.163515,-0.018058,0.732487,1.08802,0.812577,6.0
0.393124,-0.252728,0.468524,-0.078907,2.5946646,2.898811,0.938605,5.0
-0.228258,0.177431,0.338333,0.25025,5.8892252,3.7776135999999996,0.327833,7.0
-0.370254,-0.128552,-0.098839,0.059772,3.269565,2.756596,0.841901,8.0
0.4958,-0.252556,0.315799,0.205324,6.7734882,2.9255408,0.713192,5.0
-0.210099,-0.33305,0.101822,0.21164,5.965773199999999,2.9970836000000003,0.171038,7.0
-0.108906,-0.087684,-0.234456,-0.283512,3.6170307999999993,4.959251399999999,0.558528,6.0
0.477055,-0.373754,0.095336,0.222338,1.29258,2.5028612000000003,0.358773,5.0
0.300222,0.239517,-0.309418,0.308223,1.782105,3.8767490000000002,0.731465,8.0
0.36286,-0.2972,-0.115194,-0.440816,2.4668948,4.344076,0.679735,8.0
0.073238,0.047592,0.301976,-0.495542,1.4248530000000001,1.6969543999999999,0.333171,5.0
0.071674,0.280523,0.231229,-0.479409,2.8882956,1.6969543999999999,0.517028,5.0
0.10266,0.034178,0.115038,0.302791,6.004028,2.9702942,0.528917,7.0
0.188941,-0.468472,-0.396533,-0.234524,2.069789,3.5829629999999995,0.814604,8.0
0.276859,0.432411,-0.274382,-0.064278,2.491037,0.7986866,0.494254,7.0
-0.441032,-0.37891,0.469336,0.214923,5.848343,2.4577767999999995,0.556071,7.0
0.101795,-0.006343,-0.146958,0.341771,2.1370556,1.2824157999999999,0.712231,6.0
0.290922,-0.046409,0.183939,-0.039332,5.700883,2.6190424,0.865428,8.0
0.495994,0.035443,-0.058574,-0.205217,2.5235888,4.344076,0.471867,8.0
0.271488,-0.428033,0.099051,0.047365,3.1565573999999996,1.675225,0.412748,7.0
-0.149839,0.423272,0.052,-0.116709,6.03067,1.9360414,0.605421,6.0
-0.174576,0.009287,0.406114,-0.139321,2.9736231999999996,2.0068976,0.694789,5.0
0.224205,-0.446027,0.38544,-0.324315,2.7589637999999996,3.9317812000000005,0.230353,8.0
0.149281,-0.270411,0.312957,-0.112405,2.830627,2.5393116,0.399635,5.0
0.435979,-0.302702,-0.41386,0.232086,1.127345,2.1655902,0.792102,5.0
0.2699,-0.160336,0.130563,0.342131,3.2420319999999996,1.921903,0.487988,8.0
0.367464,-0.060501,-0.209905,0.493674,1.226073,3.2230171999999997,0.341997,6.0
-0.0238,-0.425988,0.338774,-0.121583,2.224138,3.5617419999999997,0.539902,6.0
0.269192,0.019152,-0.395022,0.27849,2.9174202,4.6600178,0.726434,6.0
-0.071193,-0.472681,0.446267,-0.029716,3.2203980000000003,1.4570884,0.696424,6.0
0.240174,0.335928,-0.214361,0.338705,1.03072,3.4856825999999996,0.402445,6.0
-0.345623,-0.320565,-0.103359,-0.130116,4.315703999999999,3.121997,0.931697,8.0
0.363616,-0.124479,-0.253181,-0.275632,2.099727,1.4953408,0.758421,7.0
-0.416552,0.324589,-0.001993,-0.304637,2.9121662,3.5342917999999997,0.827543,8.0
0.44932,-0.263631,-0.095923,-0.00701,1.9213234,2.6396244,0.276151,6.0
0.444351,-0.43158,0.144573,0.085815,4.8289688,2.3223104,0.204647,5.0
-0.486689,-0.211349,0.49311,0.184482,1.5372696,2.7310116,0.746256,5.0
0.109436,0.309557,0.094375,-0.291727,1.175622,3.0428371999999997,0.378586,7.0
-0.315141,0.368715,0.127305,0.463225,3.283277,2.9702941999999997,0.490632,7.0
0.013981,0.463592,-0.399593,-0.14167,2.8309316000000004,1.6614812,0.776967,6.0
0.448258,0.205471,0.073536,0.148606,5.40603,5.379963,0.566372,8.0
0.315305,0.352785,-0.432088,0.04659,2.3711379999999997,4.551655800000001,0.857868,8.0
-0.412293,-0.090143,-0.16738,-0.026734,1.6163038,2.5190539999999997,0.478901,7.0
-0.386201,-0.077376,0.202476,0.213433,0.614034,4.9406658,0.272597,8.0
0.15231,-0.438753,0.101945,0.296396,2.8967686,2.5992063999999995,0.278968,5.0
-0.202973,0.205034,0.179336,-0.354883,5.2625978,2.499069,0.670627,6.0
0.176411,0.070706,0.153665,-0.433773,2.9588062000000006,0.8761106,0.750681,7.0
0.323816,0.119466,0.209852,-0.437807,2.4079148000000004,1.7323119999999999,0.402453,5.0
0.399646,-0.065383,0.420335,0.261572,0.701868,2.765512,0.682291,7.0
0.182352,-0.304602,0.200567,-0.052683,0.680259,2.3309648000000003,0.762674,7.0
-0.393909,0.355121,-0.200562,0.084437,3.324124,1.6429482,0.446423,5.0
-0.457925,-0.39664,0.395548,0.100199,3.3452656,2.5543743999999995,0.711645,5.0
0.30296,0.192315,-0.358869,-0.447405,2.421551,5.2703726,0.230493,8.0
-0.368885,-0.051599,-0.190241,0.433304,6.37385,3.098319,0.75805,5.0
-0.060444,0.220357,0.424364,-0.210999,2.346089,4.324975,0.788802,8.0
0.226019,-0.442366,-0.434544,-0.414741,2.2135732000000004,5.194726599999999,0.774074,6.0
-0.119099,0.169217,-0.156673,-0.4229,0.562676,1.5818044,0.893757,5.0
-0.439898,0.291085,-0.199153,0.321928,3.331148,1.5774238,0.303282,5.0
0.094213,-0.462289,0.235716,-0.024774,3.5438046,2.5991142,0.302685,5.0
0.497175,0.33663,-0.399904,-0.02002,1.63108,3.8767489999999993,0.831544,8.0
-0.000703,-0.155571,0.422646,-0.384488,3.235914,4.690376,0.764001,8.0
0.428596,-0.148087,-0.464918,0.095549,10.980252,2.1740218,0.689549,7.0
0.462407,-0.439425,0.266711,0.254116,3.0733942,1.675225,0.536092,7.0
0.084742,-0.246762,-0.44335,-0.282292,1.494343,4.182071,0.793095,8.0
0.169456,-0.153429,0.374102,-0.413606,1.146713,2.7161344,0.937449,5.0
-0.297997,-0.439283,-0.172756,0.33397,2.091023,1.4577162000000001,0.502348,5.0
0.272478,0.093988,-0.201069,0.313909,5.6777032,2.2639577999999996,0.666468,5.0
-0.250019,0.498644,-0.241633,0.324408,2.0120883999999997,4.635343799999999,0.613895,8.0
-0.080559,0.094329,-0.411614,0.111936,5.2370474,3.9306145999999997,0.567217,8.0
0.435296,0.045256,0.422939,0.323951,4.4639026,6.3123776,0.770151,6.0
0.187767,0.059099,-0.091256,-0.354646,2.2369214,4.344076,0.84345,8.0
-0.417688,-0.486602,0.342058,-0.038717,3.9797506000000005,2.4577768,0.663336,7.0
-0.459569,-0.216719,-0.358599,0.077476,4.609227,1.3369918,0.76617,5.0
0.409213,0.12652,-0.344166,-0.103854,4.255438,2.1655901999999996,0.706373,5.0
0.390195,-0.331975,0.139736,-0.295143,4.35852,2.1655901999999996,0.694318,5.0
-0.055606,0.189465,-0.017197,0.257689,1.109108,4.6353438,0.82422,8.0
-0.270026,-0.165153,0.374774,-0.084537,3.9145794,2.4577768,0.791512,7.0
0.371738,-0.402874,-0.010338,-0.030872,3.0563444,3.4263084,0.605558,8.0
0.313754,-0.007907,-0.249302,0.39009,2.7275078,2.353906,0.800564,7.0
-0.240464,-0.349827,0.392633,0.090112,0.462638,0.9918393999999999,0.571216,6.0
-0.499999,-0.224639,-0.344967,-0.488045,2.0028022,4.8079941999999996,0.684545,6.0
-0.17357,0.03346,0.261367,-0.344012,3.3715782000000005,2.294959,0.644717,5.0
0.447755,0.398878,0.157987,-0.209391,2.1235854,2.2020406,0.560771,5.0
-0.446789,-0.250996,-0.225541,-0.234398,2.485425,1.4605552,0.541515,5.0
-0.183118,-0.395959,0.448194,-0.271498,5.6345424,2.394259,0.546075,7.0
0.478522,0.137229,0.026232,-0.409361,2.271529,1.5836261999999999,0.421687,7.0
0.460566,0.12802,0.016612,-0.203633,8.749208,2.1655902,0.866921,5.0
-0.26975,-0.446566,-0.380718,-0.423844,4.246704,1.5879024,0.659894,5.0
-0.143019,0.151487,0.257911,0.039879,3.5948226000000005,2.5781946,0.715823,7.0
0.322127,-0.079313,-0.314976,0.218351,4.0475388,3.3684123999999995,0.953574,5.0
