is_discounted,category,brand,weight,length,width,height
False,Baby Bedding,Kiinde,19.2140793918919,29.0,29.0,19.591099966972106
False,Baby Bedding,Kiinde,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,Baby Bedding,Kiinde,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,Nursing & Feeding,Kiinde,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,Nursing & Feeding,Kiinde,19.2140793918919,15.0,13.0,9.0
False,Nursing & Feeding,Kiinde,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,Baby Bedding,Kiinde,19.2140793918919,10.0,5.5,19.591099966972106
False,Bath Tubs & Accessories,Kiinde,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,Bath Tubs & Accessories,Kiinde,19.2140793918919,5.0,4.75,25.0
False,Baby Bedding,Kiinde,19.2140793918919,5.0,24.0,13.0
False,Baby Bedding,Kiinde,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,Nursing & Feeding,Kiinde,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,Nursing & Feeding,Kiinde,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,Baby Bedding,Kiinde,19.2140793918919,13.0,13.0,13.0
False,Baby Bedding,Kiinde,19.2140793918919,9.0,5.0,12.5
False,Nursing & Feeding,Kiinde,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,Baby Bedding,Trend Lab,19.2140793918919,26.6155867355299,19.29409486748,1.0
False,Baby Bedding,Kiinde,19.2140793918919,14.0,14.0,24.0
False,Baby Bedding,Kiinde,19.2140793918919,16.0,16.0,19.591099966972106
False,Bath Tubs & Accessories,Kiinde,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,Nursing & Feeding,Kiinde,19.2140793918919,7.0,5.0,11.0
False,Baby Bedding,Kiinde,19.2140793918919,52.0,28.0,19.591099966972106
False,Baby Bedding,Kiinde,19.2140793918919,11.0,11.0,19.591099966972106
False,Bath Tubs & Accessories,Kiinde,19.2140793918919,16.0,12.0,0.5
False,Nursing & Feeding,Kiinde,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,Baby Bedding,Baby Boom,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,Nursing & Feeding,Kiinde,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,Baby Bedding,Kiinde,19.2140793918919,0.5,60.0,19.591099966972106
False,Nursing & Feeding,Kiinde,19.2140793918919,26.6155867355299,19.29409486748,15.0
False,Baby Bedding,Kiinde,19.2140793918919,26.6155867355299,27.0,18.0
True,Baby Bedding,Wendy Bellissimo,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,Nursing & Feeding,Kiinde,19.2140793918919,30.0,36.0,19.591099966972106
False,Baby Bedding,Kiinde,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,Bath Tubs & Accessories,Kiinde,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,Nursing & Feeding,Kiinde,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,Nursing & Feeding,Kiinde,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,Nursing & Feeding,Kiinde,19.2140793918919,16.0,23.0,6.0
False,Nursing & Feeding,Kiinde,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,Bath Tubs & Accessories,Kiinde,12.0,26.6155867355299,19.29409486748,19.591099966972106
False,Baby Bedding,Kiinde,19.2140793918919,52.0,28.0,19.591099966972106
True,Bath Tubs & Accessories,Fisher Price,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
True,Nursing & Feeding,Kiinde,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,Nursing & Feeding,Kiinde,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,Nursing & Feeding,Kiinde,19.2140793918919,10.0,2.0,19.591099966972106
False,Baby Bedding,Kiinde,19.2140793918919,52.0,28.0,19.591099966972106
False,Baby Bedding,Kiinde,19.2140793918919,3.25,6.75,11.0
True,Bath Tubs & Accessories,Kiinde,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,Nursing & Feeding,Kiinde,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,Nursing & Feeding,Kiinde,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,Nursing & Feeding,Kiinde,19.2140793918919,10.0,8.6,2.4
False,Nursing & Feeding,Kiinde,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,Bath Tubs & Accessories,First Years,19.2140793918919,13.0,7.25,13.0
False,Baby Bedding,Kiinde,19.2140793918919,4.0,4.0,19.591099966972106
False,Baby Bedding,Kiinde,19.2140793918919,45.0,36.0,19.591099966972106
False,Nursing & Feeding,Kiinde,19.2140793918919,32.0,1.0,18.5
False,Baby Bedding,Kiinde,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,Bath Tubs & Accessories,Kiinde,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,Baby Bedding,Kiinde,19.2140793918919,12.0,12.0,19.591099966972106
False,Baby Bedding,Kiinde,19.2140793918919,19.0,36.0,18.0
False,Bath Tubs & Accessories,Kiinde,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,Bath Tubs & Accessories,Kiinde,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,Nursing & Feeding,Kiinde,19.2140793918919,3.75,2.5,6.63
False,Nursing & Feeding,Bumkins,19.2140793918919,8.0,6.0,19.591099966972106
False,Baby Bedding,Kiinde,19.2140793918919,75.0,54.0,19.591099966972106
False,Baby Bedding,Kiinde,19.2140793918919,40.0,30.0,19.591099966972106
False,Baby Bedding,aden + anais,19.2140793918919,18.0,26.0,19.591099966972106
False,Baby Bedding,Wendy Bellissimo,19.2140793918919,40.0,30.0,19.591099966972106
False,Baby Bedding,Kiinde,19.2140793918919,5.0,4.5,60.0
False,Nursing & Feeding,Kiinde,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,Baby Bedding,Kiinde,19.2140793918919,1.5,10.0,10.0
False,Baby Bedding,cloud b,19.2140793918919,13.0,8.0,5.0
False,Bath Tubs & Accessories,buybuy BABY,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,Bath Tubs & Accessories,Pampers,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,Nursing & Feeding,Kiinde,19.2140793918919,16.0,20.0,0.5
False,Baby Bedding,Kiinde,19.2140793918919,52.0,28.0,19.591099966972106
False,Baby Bedding,Kiinde,19.2140793918919,26.6155867355299,14.0,16.0
False,Nursing & Feeding,Kiinde,19.2140793918919,3.5,5.0,3.5
False,Baby Bedding,Kiinde,19.2140793918919,26.6155867355299,4.0,2.0
False,Baby Bedding,Kiinde,19.2140793918919,39.0,26.0,19.591099966972106
False,Baby Bedding,Kiinde,19.2140793918919,39.0,30.0,19.591099966972106
False,Nursing & Feeding,Kiinde,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,Nursing & Feeding,Kiinde,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,Baby Bedding,Kiinde,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,Baby Bedding,Kiinde,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,Bath Tubs & Accessories,Kiinde,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,Baby Bedding,Kiinde,19.2140793918919,6.0,9.5,9.5
False,Bath Tubs & Accessories,Kiinde,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,Baby Bedding,Kiinde,19.2140793918919,15.0,60.0,19.591099966972106
False,Nursing & Feeding,Kiinde,23.2,33.0,21.5,41.0
False,Baby Bedding,Petit Nest,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,Baby Bedding,Kiinde,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,Nursing & Feeding,Kiinde,19.2140793918919,16.0,14.0,19.591099966972106
False,Baby Bedding,Kiinde,19.2140793918919,40.0,30.0,19.591099966972106
False,Baby Bedding,Kiinde,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,Baby Bedding,Kiinde,19.2140793918919,26.6155867355299,4.0,7.0
False,Nursing & Feeding,J.L. Childress,19.2140793918919,4.0,6.0,9.0
False,Baby Bedding,Kiinde,19.2140793918919,10.5,19.29409486748,11.0
False,Bath Tubs & Accessories,Kiinde,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,Bath Tubs & Accessories,Kiinde,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,Bath Tubs & Accessories,Beba Bean,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,Nursing & Feeding,Kiinde,19.2140793918919,24.0,35.0,41.5
False,Nursing & Feeding,Kiinde,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,Bath Tubs & Accessories,Kiinde,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,Nursing & Feeding,Leachco,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,Bath Tubs & Accessories,Kiinde,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,Baby Bedding,Kiinde,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,Bath Tubs & Accessories,Kiinde,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,Baby Bedding,Kiinde,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,Bath Tubs & Accessories,Kiinde,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,Bath Tubs & Accessories,Kiinde,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,Nursing & Feeding,Kiinde,19.2140793918919,0.5,3.0,10.0
False,Bath Tubs & Accessories,Kiinde,19.5,14.0,9.5,6.0
False,Bath Tubs & Accessories,Kiinde,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,Nursing & Feeding,Kiinde,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
True,Baby Bedding,Kiinde,19.2140793918919,36.0,30.0,19.591099966972106
False,Bath Tubs & Accessories,Kiinde,19.2140793918919,32.0,17.0,17.0
False,Bath Tubs & Accessories,Kiinde,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,Nursing & Feeding,Kiinde,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,Baby Bedding,Kiinde,19.2140793918919,30.0,40.0,19.591099966972106
True,Baby Bedding,Kiinde,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,Nursing & Feeding,Kiinde,1.55,14.75,6.5,6.75
False,Nursing & Feeding,Kiinde,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,Nursing & Feeding,Kiinde,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,Nursing & Feeding,Kiinde,19.2140793918919,12.0,10.0,2.0
False,Nursing & Feeding,Kiinde,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,Nursing & Feeding,Kiinde,19.2140793918919,23.0,26.0,6.0
False,Baby Bedding,Kiinde,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,Bath Tubs & Accessories,Kiinde,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,Bath Tubs & Accessories,Kiinde,19.2140793918919,12.0,4.0,15.0
False,Baby Bedding,Kiinde,19.2140793918919,26.6155867355299,10.0,18.0
False,Bath Tubs & Accessories,Kiinde,19.2140793918919,11.0,1.0,17.0
False,Nursing & Feeding,Kiinde,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,Baby Bedding,Kiinde,19.2140793918919,24.0,19.29409486748,16.0
False,Baby Bedding,Kiinde,19.2140793918919,40.0,30.0,19.591099966972106
False,Bath Tubs & Accessories,Kiinde,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,Nursing & Feeding,Kiinde,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,Bath Tubs & Accessories,Kiinde,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,Baby Bedding,Kiinde,19.2140793918919,1.0,11.0,11.0
False,Bath Tubs & Accessories,Kiinde,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,Nursing & Feeding,Kiinde,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,Nursing & Feeding,Kiinde,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,Baby Bedding,Kiinde,19.2140793918919,40.0,30.0,19.591099966972106
False,Baby Bedding,Kiinde,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,Nursing & Feeding,Kiinde,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,Bath Tubs & Accessories,bumGenius,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,Baby Bedding,Kiinde,19.2140793918919,40.0,30.0,19.591099966972106
False,Nursing & Feeding,Kiinde,19.2140793918919,11.0,9.5,0.06
False,Nursing & Feeding,Kiinde,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,Baby Bedding,Kiinde,19.2140793918919,10.0,10.0,10.0
False,Bath Tubs & Accessories,Kiinde,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,Baby Bedding,Kiinde,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,Baby Bedding,Kiinde,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,Bath Tubs & Accessories,Kiinde,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,Baby Bedding,Kiinde,19.2140793918919,15.0,10.0,18.0
False,Bath Tubs & Accessories,Kiinde,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,Baby Bedding,Kiinde,19.2140793918919,88.0,70.0,19.591099966972106
False,Nursing & Feeding,Kiinde,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,Baby Bedding,Kiinde,19.2140793918919,42.0,19.29409486748,19.591099966972106
False,Nursing & Feeding,Kiinde,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,Bath Tubs & Accessories,Kiinde,19.2140793918919,10.0,9.5,6.25
False,Baby Bedding,Kiinde,19.2140793918919,18.0,11.0,22.0
False,Bath Tubs & Accessories,Kiinde,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,Baby Bedding,bedgear,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,Nursing & Feeding,Kiinde,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
True,Nursing & Feeding,Kiinde,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,Baby Bedding,Wendy Bellissimo,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,Bath Tubs & Accessories,Kiinde,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,Baby Bedding,Kiinde,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,Nursing & Feeding,Kiinde,19.2140793918919,10.25,13.63,19.591099966972106
False,Bath Tubs & Accessories,Kiinde,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,Baby Bedding,Kiinde,19.2140793918919,52.0,28.0,19.591099966972106
False,Bath Tubs & Accessories,Kiinde,19.2140793918919,14.0,14.5,12.25
False,Baby Bedding,Kiinde,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
True,Baby Bedding,Kiinde,19.2140793918919,52.0,28.0,19.591099966972106
False,Baby Bedding,Kiinde,19.2140793918919,6.0,5.0,12.0
False,Nursing & Feeding,Kiinde,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,Nursing & Feeding,Mii,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,Baby Bedding,Kiinde,19.2140793918919,162.0,10.0,19.591099966972106
False,Nursing & Feeding,Kiinde,19.2140793918919,23.0,15.5,5.5
False,Baby Bedding,Kiinde,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,Baby Bedding,Kiinde,19.2140793918919,26.6155867355299,13.0,39.0
False,Baby Bedding,Kiinde,19.2140793918919,14.2,16.1,17.3
False,Nursing & Feeding,Dr Browns,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,Baby Bedding,Kiinde,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,Nursing & Feeding,Kiinde,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,Baby Bedding,Kiinde,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,Nursing & Feeding,Kiinde,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,Nursing & Feeding,Kiinde,19.2140793918919,9.75,8.5,0.5
False,Baby Bedding,Kiinde,19.2140793918919,8.0,7.0,12.0
False,Baby Bedding,Kiinde,19.2140793918919,10.0,5.0,17.5
False,Baby Bedding,Summer Infant,19.2140793918919,52.0,28.0,19.591099966972106
False,Nursing & Feeding,Graco,25.21,29.25,24.5,43.5
False,Baby Bedding,Kiinde,19.2140793918919,10.0,19.29409486748,19.591099966972106
False,Nursing & Feeding,Joseph Joseph,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,Baby Bedding,Trend Lab,19.2140793918919,51.0,19.29409486748,18.0
False,Bath Tubs & Accessories,Kiinde,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,Nursing & Feeding,Bright Starts,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,Nursing & Feeding,Kiinde,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,Bath Tubs & Accessories,Kiinde,19.2140793918919,26.6155867355299,0.75,15.0
False,Baby Bedding,Kiinde,19.2140793918919,11.75,7.75,5.0
False,Baby Bedding,Kiinde,19.2140793918919,9.0,7.0,7.0
False,Nursing & Feeding,Nuby,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,Nursing & Feeding,Kiinde,19.2140793918919,26.6155867355299,19.29409486748,7.25
False,Nursing & Feeding,Kiinde,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,Bath Tubs & Accessories,Kiinde,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,Nursing & Feeding,Kiinde,19.2140793918919,17.0,12.0,19.591099966972106
False,Bath Tubs & Accessories,Kiinde,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,Baby Bedding,Kiinde,19.2140793918919,2.875,2.675,4.5
False,Baby Bedding,Kiinde,19.2140793918919,12.0,19.29409486748,51.0
False,Bath Tubs & Accessories,Kiinde,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,Baby Bedding,Kiinde,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,Nursing & Feeding,Kiinde,19.2140793918919,10.5,12.75,2.0
True,Baby Bedding,Kiinde,19.2140793918919,40.0,30.0,19.591099966972106
False,Baby Bedding,Kiinde,19.2140793918919,30.0,20.0,19.591099966972106
False,Baby Bedding,Kiinde,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,Bath Tubs & Accessories,Mommys Helper,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,Baby Bedding,Kiinde,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,Bath Tubs & Accessories,buybuy BABY,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,Nursing & Feeding,Kiinde,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,Baby Bedding,Kiinde,19.2140793918919,52.0,28.0,19.591099966972106
False,Bath Tubs & Accessories,Kiinde,19.2140793918919,21.0,8.0,18.0
False,Bath Tubs & Accessories,Kiinde,19.2140793918919,31.75,17.0,9.0
False,Bath Tubs & Accessories,Hamco,19.2140793918919,50.0,29.0,19.591099966972106
False,Nursing & Feeding,Kiinde,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,Bath Tubs & Accessories,Kiinde,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,Baby Bedding,Kiinde,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,Baby Bedding,Kiinde,19.2140793918919,17.0,4.2,13.2
False,Bath Tubs & Accessories,Kiinde,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,Nursing & Feeding,Kiinde,19.2140793918919,4.25,7.0,9.0
False,Baby Bedding,Kiinde,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,Nursing & Feeding,Kiinde,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,Baby Bedding,Kiinde,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,Baby Bedding,Kiinde,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,Nursing & Feeding,Kiinde,19.2140793918919,6.3,6.89,7.28
False,Baby Bedding,Kiinde,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,Nursing & Feeding,Foundations,27.0,21.5,20.0,19.5
False,Nursing & Feeding,Kiinde,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,Baby Bedding,Kiinde,19.2140793918919,26.6155867355299,15.74,13.38
False,Baby Bedding,Kiinde,19.2140793918919,6.0,19.29409486748,19.591099966972106
True,Bath Tubs & Accessories,Kiinde,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,Baby Bedding,Kiinde,19.2140793918919,13.0,1.0,9.0
False,Baby Bedding,Kiinde,19.2140793918919,10.0,12.0,9.0
False,Baby Bedding,Kiinde,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,Baby Bedding,Kiinde,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,Nursing & Feeding,Nuby,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,Baby Bedding,Kiinde,19.2140793918919,26.0,20.0,19.591099966972106
False,Bath Tubs & Accessories,Kiinde,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,Bath Tubs & Accessories,Blooming Bath,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,Nursing & Feeding,Kiinde,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,Bath Tubs & Accessories,Kiinde,19.2140793918919,28.0,17.5,13.0
False,Nursing & Feeding,Kiinde,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
True,Baby Bedding,Kiinde,19.2140793918919,12.0,53.0,19.591099966972106
False,Nursing & Feeding,Kiinde,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,Nursing & Feeding,Kiinde,7.5,14.4,10.4,22.6
False,Baby Bedding,Kiinde,19.2140793918919,12.0,53.0,19.591099966972106
False,Bath Tubs & Accessories,Kiinde,19.2140793918919,15.0,15.0,19.591099966972106
False,Baby Bedding,Kiinde,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,Baby Bedding,Kiinde,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,Nursing & Feeding,Kiinde,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,Nursing & Feeding,Kiinde,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,Baby Bedding,Kiinde,19.2140793918919,48.0,36.0,19.591099966972106
True,Baby Bedding,Kiinde,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,Baby Bedding,Kiinde,19.2140793918919,14.0,1.0,7.0
False,Bath Tubs & Accessories,Kiinde,19.2140793918919,35.0,39.0,0.5
False,Nursing & Feeding,Kiinde,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,Nursing & Feeding,Kiinde,3.75,26.6155867355299,19.29409486748,19.591099966972106
False,Baby Bedding,Kiinde,19.2140793918919,40.0,19.29409486748,18.0
False,Baby Bedding,Kiinde,19.2140793918919,5.25,5.25,15.0
False,Nursing & Feeding,Kiinde,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,Nursing & Feeding,Kiinde,28.0,22.0,31.5,40.0
False,Baby Bedding,Kiinde,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,Bath Tubs & Accessories,Kiinde,19.2140793918919,26.6155867355299,25.0,45.0
False,Baby Bedding,Kiinde,19.2140793918919,40.0,32.0,19.591099966972106
False,Baby Bedding,Kiinde,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,Baby Bedding,Kiinde,19.2140793918919,20.0,26.0,19.591099966972106
False,Nursing & Feeding,Kiinde,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,Nursing & Feeding,Lansinoh,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,Nursing & Feeding,Kiinde,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,Bath Tubs & Accessories,Hamco,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,Nursing & Feeding,Kiinde,19.2140793918919,5.6,7.2,3.3
False,Baby Bedding,Wendy Bellissimo,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,Baby Bedding,Kiinde,19.2140793918919,12.0,12.0,19.591099966972106
False,Nursing & Feeding,Kiinde,19.2140793918919,5.6,9.1,6.8
True,Nursing & Feeding,Kiinde,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,Baby Bedding,Fun Rugs,19.2140793918919,8.0,10.0,19.591099966972106
False,Baby Bedding,Kiinde,19.2140793918919,6.5,2.25,8.5
True,Baby Bedding,Nurture Imagination,19.2140793918919,26.6155867355299,19.29409486748,19.591099966972106
False,Baby Bedding,Kiinde,19.2140793918919,26.6155867355299,19.29409486748,6.5
False,Baby Bedding,Kiinde,19.2140793918919,14.0,1.5,10.0
False,Nursing & Feeding,First Years,19.2140793918919,10.75,7.5,8.0
